,AO1,BB1,BK,CG,CS1,ER,ERA,G1,GF,GIDP,GO1,GO_AO1,GS,H1,HB,HLD,HR1,IBB1,IP,L,NP,OBP1,OPS,PK,R1,SB1,SHO,SLG1,SO1,SV,SVO,TBF,W,WHIP,WP,WPCT,team,year
1740,-,801,2,56,-,788,5.18,154,98,-,-,-,154,1525,38,-,132,-,1370.1,102,-,.379,-,-,882,-,5,-,550,9,-,6316,52,1.70,26,.338,St. Louis Browns,1950
1741,-,627,7,40,-,733,4.78,155,115,-,-,-,155,1479,31,-,157,-,1380.1,90,-,.353,-,-,845,-,9,-,580,22,-,6132,64,1.53,27,.416,Pittsburgh Pirates,1950
1742,-,569,3,52,-,674,4.47,154,102,-,-,-,154,1421,32,-,109,-,1358.0,84,-,.347,-,-,745,-,7,-,437,22,-,5892,70,1.47,30,.455,Philadelphia Athletics,1950
1743,-,630,10,58,-,681,4.49,154,96,-,-,-,154,1429,16,-,110,-,1366.1,92,-,.348,-,-,764,-,6,-,475,13,-,6024,62,1.51,12,.403,Washington Senators,1950
1744,-,572,7,48,-,668,4.34,155,107,-,-,-,155,1416,29,-,125,-,1385.2,92,-,.340,-,-,750,-,10,-,544,10,-,6028,62,1.43,43,.403,Chicago Cubs,1950
1745,-,599,2,46,-,643,4.14,154,108,-,-,-,154,1413,34,-,99,-,1399.0,67,-,.342,-,-,725,-,7,-,658,24,-,6071,87,1.44,27,.565,Boston Red Sox,1950
1746,-,558,4,58,-,609,3.95,155,97,-,-,-,155,1391,21,-,119,-,1387.2,73,-,.336,-,-,671,-,9,-,546,23,-,5938,81,1.40,18,.526,St. Louis Cardinals,1950
1747,-,602,6,51,-,660,4.29,154,103,-,-,-,154,1385,40,-,103,-,1384.0,81,-,.342,-,-,741,-,8,-,597,17,-,6022,73,1.44,40,.474,Detroit Tigers,1950
1748,-,595,3,73,-,578,3.75,155,82,-,-,-,155,1378,32,-,96,-,1389.0,78,-,.337,-,-,662,-,16,-,604,12,-,6019,76,1.42,31,.494,Boston Braves,1950
1749,-,496,3,57,-,586,3.81,154,97,-,-,-,154,1373,22,-,110,-,1384.2,81,-,.324,-,-,644,-,19,-,570,15,-,5903,73,1.35,32,.474,Philadelphia Phillies,1950
1750,-,490,4,55,-,572,3.70,155,100,-,-,-,155,1357,42,-,119,-,1390.2,86,-,.323,-,-,667,-,14,-,584,23,-,5938,68,1.33,34,.442,Cincinnati Reds,1950
1751,-,549,0,64,-,613,3.88,158,94,-,-,-,158,1360,25,-,150,-,1423.1,60,-,.326,-,-,672,-,10,-,693,13,-,6006,97,1.34,35,.618,Brooklyn Dodgers,1950
1752,-,549,4,74,-,552,3.50,155,81,-,-,-,155,1353,15,-,109,-,1418.1,73,-,.323,-,-,644,-,11,-,572,14,-,6019,81,1.34,17,.526,Chicago White Sox,1950
1753,-,562,4,66,-,541,3.56,154,88,-,-,-,154,1290,28,-,92,-,1367.0,56,-,.328,-,-,621,-,24,-,664,22,-,5812,98,1.35,24,.636,New York Yankees,1950
1754,-,482,4,64,-,546,3.48,157,93,-,-,-,157,1334,20,-,148,-,1412.2,59,-,.312,-,-,641,-,9,-,625,18,-,5945,98,1.29,26,.624,New York Giants,1950
1755,-,577,2,76,-,523,3.38,155,79,-,-,-,155,1287,24,-,85,-,1391.1,61,-,.323,-,-,594,-,10,-,642,19,-,5940,93,1.34,20,.604,Cleveland Indians,1950
1756,-,651,6,56,-,789,5.20,154,98,-,-,-,154,1629,32,-,129,-,1365.1,96,-,.372,-,-,916,-,7,-,448,14,-,6285,58,1.67,28,.377,St. Louis Browns,1949
1757,-,729,5,50,-,821,5.49,154,104,-,-,-,154,1528,30,-,138,-,1346.1,102,-,.376,-,-,913,-,3,-,466,18,-,6167,52,1.68,40,.338,Philadelphia Athletics,1949
1758,-,648,7,59,-,706,4.66,155,96,-,-,-,155,1479,26,-,99,-,1364.2,87,-,.359,-,-,813,-,7,-,486,18,-,6110,67,1.56,27,.435,Washington Senators,1949
1759,-,616,9,42,-,754,4.96,154,112,-,-,-,154,1472,32,-,152,-,1368.2,96,-,.353,-,-,857,-,6,-,556,16,-,6079,57,1.53,30,.373,Pittsburgh Pirates,1949
1760,-,593,10,55,-,652,4.28,154,99,-,-,-,154,1452,27,-,130,-,1371.1,89,-,.347,-,-,772,-,9,-,559,19,-,6048,64,1.49,31,.418,Chicago Cubs,1949
1761,-,748,5,66,-,739,4.88,154,88,-,-,-,154,1413,23,-,121,-,1362.1,60,-,.364,-,-,804,-,6,-,630,28,-,6085,94,1.59,27,.610,Boston Red Sox,1949
1762,-,535,8,57,-,598,3.97,153,96,-,-,-,153,1398,25,-,119,-,1356.0,75,-,.339,-,-,670,-,10,-,603,14,-,5863,78,1.43,20,.510,St. Louis Cardinals,1949
1763,-,553,4,72,-,645,4.12,157,85,-,-,-,157,1444,31,-,141,-,1407.1,59,-,.339,-,-,713,-,9,-,576,20,-,6076,95,1.42,22,.617,Detroit Tigers,1949
1764,-,554,13,88,-,637,4.14,156,68,-,-,-,156,1411,30,-,129,-,1385.1,71,-,.336,-,-,736,-,7,-,615,10,-,6019,83,1.42,26,.539,Boston Braves,1949
1765,-,591,12,62,-,661,4.28,155,93,-,-,-,155,1397,21,-,163,-,1389.2,65,-,.339,-,-,724,-,10,-,772,21,-,5977,89,1.43,27,.578,Brooklyn Dodgers,1949
1766,-,734,1,62,-,669,4.41,156,94,-,-,-,156,1370,21,-,107,-,1365.2,94,-,.356,-,-,749,-,7,-,566,9,-,6061,60,1.54,27,.390,Chicago White Sox,1949
1767,-,582,7,67,-,651,4.32,153,86,-,-,-,153,1363,41,-,145,-,1357.2,87,-,.338,-,-,734,-,7,-,686,13,-,5945,66,1.43,32,.431,Cincinnati Reds,1949
1768,-,708,14,66,-,633,4.15,155,89,-,-,-,155,1322,35,-,118,-,1372.2,56,-,.348,-,-,691,-,12,-,712,31,-,6002,98,1.48,20,.636,New York Yankees,1949
1769,-,530,14,57,-,546,3.50,157,100,-,-,-,157,1324,13,-,122,-,1406.0,63,-,.320,-,-,624,-,13,-,620,27,-,5896,91,1.32,28,.591,Philadelphia Phillies,1949
1770,-,647,5,69,-,573,3.74,155,86,-,-,-,155,1289,18,-,120,-,1378.2,62,-,.333,-,-,654,-,11,-,674,16,-,5948,92,1.40,23,.597,Cleveland Indians,1949
1771,-,536,3,70,-,567,3.71,154,84,-,-,-,154,1268,31,-,140,-,1375.0,68,-,.320,-,-,643,-,19,-,596,15,-,5802,86,1.31,25,.558,New York Giants,1949
1772,-,685,7,43,-,777,5.21,155,112,-,-,-,155,1583,23,-,113,-,1341.1,101,-,.377,-,-,913,-,3,-,432,16,-,6190,53,1.69,35,.344,St. Louis Browns,1948
1773,-,779,2,44,-,762,5.10,154,110,-,-,-,154,1438,25,-,79,-,1345.2,104,-,.373,-,-,868,-,9,-,451,9,-,6141,50,1.65,41,.325,Washington Senators,1948
1774,-,535,1,53,-,688,4.57,154,101,-,-,-,154,1452,33,-,142,-,1356.0,83,-,.346,-,-,760,-,9,-,556,15,-,5911,71,1.47,21,.461,Pittsburgh Pirates,1948
1775,-,564,4,44,-,679,4.50,154,110,-,-,-,154,1463,22,-,104,-,1357.2,93,-,.347,-,-,773,-,8,-,532,17,-,5987,61,1.49,37,.396,Chicago Cubs,1948
1776,-,520,1,68,-,620,3.99,157,89,-,-,-,157,1466,22,-,110,-,1400.0,79,-,.336,-,-,719,-,12,-,591,11,-,6072,75,1.42,22,.487,Boston Braves,1948
1777,-,502,6,58,-,602,3.89,154,96,-,-,-,154,1389,17,-,104,-,1391.2,73,-,.337,-,-,668,-,12,-,495,15,-,5763,81,1.36,17,.526,Philadelphia Phillies,1948
1778,-,640,4,55,-,675,4.33,156,101,-,-,-,156,1423,28,-,124,-,1401.2,92,-,.348,-,-,770,-,10,-,538,6,-,6106,62,1.47,29,.403,Cincinnati Reds,1948
1779,-,693,4,57,-,651,4.30,154,97,-,-,-,154,1362,15,-,108,-,1363.1,91,-,.353,-,-,737,-,10,-,502,17,-,5978,63,1.51,27,.409,Chicago White Sox,1948
1780,-,758,5,85,-,642,4.23,154,69,-,-,-,154,1359,19,-,105,-,1365.0,73,-,.360,-,-,725,-,9,-,490,11,-,6006,81,1.55,33,.526,Philadelphia Athletics,1948
1781,-,661,6,84,-,608,3.97,155,71,-,-,-,155,1375,24,-,82,-,1377.0,58,-,.347,-,-,667,-,16,-,598,16,-,6005,96,1.48,27,.623,Boston Red Sox,1948
1782,-,506,1,64,-,539,3.45,157,93,-,-,-,157,1356,26,-,87,-,1407.2,58,-,.322,-,-,616,-,13,-,606,19,-,5966,96,1.32,21,.623,St. Louis Cardinals,1948
1783,-,628,0,70,-,584,3.77,155,85,-,-,-,155,1338,18,-,102,-,1393.2,67,-,.335,-,-,655,-,19,-,631,12,-,5994,87,1.41,30,.565,Detroit Tigers,1948
1784,-,544,5,68,-,584,3.82,156,88,-,-,-,156,1328,21,-,132,-,1374.1,81,-,.323,-,-,693,-,10,-,516,9,-,5908,73,1.36,32,.474,New York Giants,1948
1785,-,582,3,62,-,595,3.80,156,94,-,-,-,156,1306,25,-,132,-,1408.2,57,-,.326,-,-,651,-,15,-,743,17,-,5931,97,1.34,20,.630,Brooklyn Dodgers,1948
1786,-,611,3,65,-,516,3.36,154,89,-,-,-,154,1275,16,-,82,-,1383.2,65,-,.329,-,-,574,-,10,-,594,19,-,5880,89,1.36,22,.578,Cleveland Indians,1948
1787,-,812,4,59,-,563,3.69,155,96,-,-,-,155,1231,36,-,98,-,1371.1,57,-,.351,-,-,637,-,12,-,671,36,-,6006,97,1.49,35,.630,New York Yankees,1948
1788,-,737,2,35,-,764,5.01,155,120,-,-,-,155,1513,30,-,103,-,1373.1,94,-,.371,-,-,849,-,4,-,531,20,-,6225,59,1.64,47,.386,St. Louis Browns,1947
1789,-,673,6,35,-,731,4.89,154,119,-,-,-,154,1454,30,-,89,-,1345.2,101,-,.365,-,-,814,-,2,-,403,23,-,6025,51,1.58,32,.336,Chicago White Sox,1947
1790,-,638,4,74,-,673,4.43,154,80,-,-,-,154,1456,15,-,86,-,1368.2,70,-,.355,-,-,735,-,7,-,486,18,-,6048,84,1.53,35,.545,Philadelphia Athletics,1947
1791,-,734,0,42,-,702,4.65,154,112,-,-,-,154,1439,27,-,81,-,1357.1,97,-,.364,-,-,796,-,4,-,446,22,-,6139,56,1.60,19,.366,Washington Senators,1947
1792,-,572,2,40,-,667,4.47,153,113,-,-,-,153,1410,18,-,104,-,1343.1,89,-,.344,-,-,751,-,8,-,599,20,-,5900,64,1.48,20,.418,Cincinnati Reds,1947
1793,-,592,6,70,-,644,4.20,155,85,-,-,-,155,1445,19,-,83,-,1379.1,59,-,.345,-,-,720,-,11,-,513,13,-,6032,96,1.48,26,.619,Boston Red Sox,1947
1794,-,551,1,54,-,599,3.93,155,101,-,-,-,155,1425,27,-,122,-,1373.0,76,-,.341,-,-,703,-,15,-,527,21,-,5959,78,1.44,23,.506,New York Giants,1947
1795,-,561,3,61,-,617,4.08,155,94,-,-,-,155,1385,17,-,95,-,1362.1,88,-,.342,-,-,728,-,6,-,552,15,-,5809,66,1.43,26,.429,Philadelphia Phillies,1947
1796,-,476,2,60,-,594,3.91,155,95,-,-,-,155,1392,10,-,103,-,1368.0,69,-,.326,-,-,646,-,13,-,635,18,-,5835,85,1.37,22,.552,St. Louis Cardinals,1947
1797,-,609,2,51,-,603,4.00,155,104,-,-,-,155,1355,17,-,89,-,1355.1,90,-,.340,-,-,705,-,7,-,636,10,-,5921,64,1.45,27,.416,Chicago Cubs,1947
1798,-,564,5,65,-,632,4.15,156,91,-,-,-,156,1373,24,-,120,-,1371.2,71,-,.334,-,-,701,-,5,-,519,19,-,5938,83,1.41,36,.539,Pittsburgh Pirates,1947
1799,-,589,2,60,-,635,4.15,154,94,-,-,-,154,1367,15,-,92,-,1377.0,76,-,.335,-,-,726,-,5,-,678,22,-,5993,78,1.42,31,.506,Detroit Tigers,1947
1800,-,430,0,70,-,521,3.38,154,84,-,-,-,154,1354,14,-,93,-,1389.1,62,-,.311,-,-,584,-,10,-,579,17,-,5853,91,1.28,11,.595,Boston Braves,1947
1801,-,633,2,52,-,581,3.75,155,103,-,-,-,155,1316,31,-,119,-,1392.2,70,-,.335,-,-,669,-,9,-,670,22,-,5980,84,1.40,35,.545,Brooklyn Dodgers,1947
1802,-,641,7,62,-,569,3.75,154,92,-,-,-,154,1289,24,-,94,-,1365.2,60,-,.336,-,-,633,-,16,-,654,24,-,5902,94,1.41,27,.610,New York Yankees,1947
1803,-,625,3,66,-,505,3.22,156,90,-,-,-,156,1246,19,-,82,-,1409.1,58,-,.323,-,-,568,-,26,-,593,30,-,5931,97,1.33,16,.626,Cleveland Indians,1947
1804,-,501,4,70,-,599,3.96,155,85,-,-,-,155,1399,25,-,98,-,1362.0,92,-,.344,-,-,687,-,8,-,514,14,-,5690,62,1.40,25,.403,Philadelphia Phillies,1946
1805,-,592,2,44,-,715,4.68,156,112,-,-,-,156,1488,27,-,155,-,1374.0,92,-,.350,-,-,817,-,9,-,501,13,-,6089,62,1.51,24,.403,Pittsburgh Pirates,1946
1806,-,618,3,46,-,623,4.10,155,109,-,-,-,155,1449,20,-,106,-,1367.0,85,-,.353,-,-,722,-,8,-,571,15,-,6020,69,1.51,30,.448,Chicago Cubs,1946
1807,-,589,5,54,-,669,4.41,154,96,-,-,-,154,1442,18,-,102,-,1365.1,81,-,.349,-,-,755,-,13,-,633,13,-,5965,73,1.49,16,.474,Cincinnati Reds,1946
1808,-,604,2,50,-,656,4.33,154,104,-,-,-,154,1426,7,-,103,-,1365.0,95,-,.348,-,-,744,-,7,-,552,13,-,5965,59,1.49,17,.383,St. Louis Browns,1946
1809,-,590,4,58,-,673,4.44,155,97,-,-,-,155,1418,19,-,122,-,1363.2,73,-,.346,-,-,761,-,6,-,553,14,-,5949,81,1.47,34,.526,New York Giants,1946
1810,-,579,5,67,-,601,3.97,154,87,-,-,-,154,1408,17,-,63,-,1362.0,90,-,.342,-,-,675,-,15,-,551,12,-,5951,64,1.46,16,.416,Washington Senators,1946
1811,-,495,1,65,-,548,3.53,156,91,-,-,-,156,1407,21,-,106,-,1397.2,65,-,.329,-,-,634,-,12,-,642,20,-,5923,89,1.36,20,.578,St. Louis Cardinals,1946
1812,-,575,6,64,-,589,3.81,157,93,-,-,-,157,1383,16,-,84,-,1391.1,71,-,.335,-,-,669,-,13,-,586,19,-,5972,83,1.41,36,.539,Boston Red Sox,1946
1813,-,603,1,47,-,562,3.64,155,108,-,-,-,155,1384,20,-,76,-,1391.0,84,-,.339,-,-,661,-,11,-,522,27,-,6041,70,1.43,35,.455,Chicago White Sox,1946
1814,-,531,1,77,-,555,3.57,158,81,-,-,-,158,1382,16,-,79,-,1398.2,69,-,.326,-,-,642,-,15,-,648,18,-,6007,85,1.37,27,.552,Detroit Tigers,1946
1815,-,453,1,74,-,548,3.62,154,80,-,-,-,154,1352,13,-,93,-,1362.2,68,-,.318,-,-,626,-,14,-,494,13,-,5787,86,1.32,15,.558,Boston Braves,1946
1816,-,597,2,70,-,543,3.51,156,86,-,-,-,156,1291,14,-,85,-,1391.1,76,-,.326,-,-,614,-,12,-,493,15,-,5885,78,1.36,14,.506,Philadelphia Athletics,1946
1817,-,628,6,55,-,536,3.44,157,102,-,-,-,157,1244,22,-,94,-,1402.1,74,-,.325,-,-,588,-,13,-,590,29,-,5917,80,1.33,29,.519,Cleveland Indians,1946
1818,-,628,2,73,-,518,3.39,155,82,-,-,-,155,1221,20,-,95,-,1374.1,57,-,.323,-,-,568,-,14,-,691,21,-,5860,97,1.35,16,.630,New York Yankees,1946
1819,-,626,6,47,-,581,3.80,155,108,-,-,-,155,1212,31,-,104,-,1375.0,60,-,.321,-,-,667,-,14,-,592,34,-,5910,94,1.34,36,.610,Brooklyn Dodgers,1946
1820,-,573,3,63,-,607,3.95,156,93,-,-,-,156,1465,9,-,73,-,1382.1,88,-,.343,-,-,710,-,13,-,574,12,-,6061,66,1.47,27,.429,St. Louis Browns,1945
1821,-,542,0,55,-,607,3.99,155,100,-,-,-,155,1439,34,-,73,-,1369.0,85,-,.344,-,-,705,-,11,-,490,23,-,5973,69,1.45,32,.448,Philadelphia Phillies,1945
1822,-,547,2,71,-,580,3.74,155,84,-,-,-,155,1459,30,-,81,-,1396.1,78,-,.339,-,-,706,-,8,-,537,10,-,6092,76,1.44,27,.494,Washington Senators,1945
1823,-,541,0,61,-,566,3.72,155,94,-,-,-,155,1406,20,-,50,-,1370.0,91,-,.338,-,-,668,-,10,-,458,6,-,5932,63,1.42,18,.409,Pittsburgh Pirates,1945
1824,-,577,6,61,-,582,3.90,155,94,-,-,-,155,1371,25,-,83,-,1342.2,105,-,.340,-,-,680,-,10,-,562,5,-,5896,49,1.45,13,.318,Philadelphia Athletics,1945
1825,-,527,2,59,-,502,3.24,155,96,-,-,-,155,1370,19,-,58,-,1393.0,71,-,.325,-,-,581,-,15,-,609,11,-,5993,82,1.36,15,.536,Chicago Cubs,1945
1826,-,508,1,62,-,479,3.10,155,93,-,-,-,155,1348,23,-,80,-,1392.1,80,-,.323,-,-,595,-,9,-,550,16,-,5914,74,1.33,33,.481,Chicago White Sox,1945
1827,-,501,3,79,-,525,3.38,156,77,-,-,-,156,1359,14,-,89,-,1396.2,50,-,.319,-,-,594,-,15,-,667,20,-,5953,104,1.33,15,.675,Boston Red Sox,1945
1828,-,660,1,47,-,589,3.92,154,107,-,-,-,154,1299,18,-,114,-,1353.1,93,-,.341,-,-,685,-,8,-,581,13,-,5917,61,1.45,29,.396,New York Giants,1945
1829,-,493,1,75,-,467,3.01,156,81,-,-,-,156,1326,31,-,63,-,1397.0,58,-,.320,-,-,545,-,18,-,607,15,-,5871,98,1.30,19,.628,St. Louis Cardinals,1945
1830,-,467,1,69,-,483,3.08,156,87,-,-,-,156,1334,15,-,70,-,1413.1,87,-,.314,-,-,570,-,17,-,506,11,-,5881,67,1.27,13,.435,Cincinnati Reds,1945
1831,-,478,4,74,-,514,3.37,154,80,-,-,-,154,1291,15,-,76,-,1371.0,72,-,.313,-,-,592,-,10,-,531,12,-,5790,81,1.29,26,.529,Boston Braves,1945
1832,-,649,0,63,-,558,3.62,156,93,-,-,-,156,1282,17,-,84,-,1388.2,86,-,.331,-,-,638,-,16,-,789,13,-,5988,68,1.39,20,.442,Cleveland Indians,1945
1833,-,671,4,52,-,480,3.05,157,105,-,-,-,157,1280,20,-,58,-,1418.0,60,-,.331,-,-,570,-,14,-,647,28,-,6088,96,1.38,27,.615,Brooklyn Dodgers,1945
1834,-,552,6,68,-,474,3.13,154,86,-,-,-,154,1232,13,-,66,-,1361.0,67,-,.319,-,-,547,-,17,-,653,17,-,5730,87,1.31,12,.565,New York Yankees,1945
1835,-,497,2,94,-,501,3.22,155,61,-,-,-,155,1277,11,-,97,-,1402.0,62,-,.307,-,-,567,-,18,-,896,15,-,5877,92,1.27,21,.597,Detroit Tigers,1945
1836,-,608,5,31,-,696,4.63,154,123,-,-,-,154,1546,29,-,61,-,1352.2,108,-,.361,-,-,865,-,4,-,433,26,-,6170,46,1.59,38,.299,Philadelphia Phillies,1944
1837,-,557,4,57,-,624,4.04,154,97,-,-,-,154,1475,19,-,99,-,1391.2,85,-,.342,-,-,728,-,7,-,404,13,-,6100,67,1.46,21,.441,Boston Braves,1944
1838,-,455,2,73,-,580,3.76,155,82,-,-,-,155,1477,19,-,61,-,1387.1,72,-,.330,-,-,686,-,8,-,518,16,-,5993,82,1.39,17,.532,Pittsburgh Pirates,1944
1839,-,534,2,77,-,607,4.00,154,77,-,-,-,154,1439,27,-,70,-,1365.2,93,-,.341,-,-,694,-,11,-,372,6,-,5984,61,1.44,20,.396,Cincinnati Reds,1944
1840,-,448,2,84,-,546,3.69,150,66,-,-,-,150,1400,30,-,63,-,1330.2,78,-,.332,-,-,633,-,13,-,486,13,-,5750,71,1.39,17,.477,Chicago White Sox,1944
1841,-,656,4,71,-,587,3.80,157,86,-,-,-,157,1389,26,-,58,-,1390.2,83,-,.348,-,-,674,-,15,-,490,13,-,6063,71,1.47,30,.461,Boston Red Sox,1944
1842,-,529,5,53,-,620,4.06,154,101,-,-,-,154,1401,25,-,85,-,1374.2,74,-,.332,-,-,701,-,13,-,530,21,-,5999,78,1.40,21,.513,New York Giants,1944
1843,-,571,1,65,-,556,3.62,153,88,-,-,-,153,1380,22,-,55,-,1381.0,98,-,.337,-,-,638,-,11,-,531,8,-,5972,52,1.41,18,.347,Philadelphia Athletics,1944
1844,-,501,5,76,-,479,3.31,147,71,-,-,-,147,1269,22,-,39,-,1302.1,72,-,.328,-,-,548,-,14,-,497,12,-,5559,73,1.36,23,.503,Cleveland Indians,1944
1845,-,586,3,61,-,573,3.70,155,94,-,-,-,155,1357,34,-,74,-,1392.1,67,-,.330,-,-,724,-,7,-,557,18,-,6079,87,1.40,32,.565,Brooklyn Dodgers,1944
1846,-,497,2,77,-,507,3.24,155,78,-,-,-,155,1351,27,-,70,-,1408.2,59,-,.319,-,-,582,-,18,-,510,9,-,5957,95,1.31,12,.617,St. Louis Cardinals,1944
1847,-,485,4,78,-,520,3.45,152,74,-,-,-,152,1277,11,-,66,-,1355.0,71,-,.316,-,-,606,-,9,-,474,14,-,5709,81,1.30,27,.533,New York Yankees,1944
1848,-,538,5,78,-,463,2.99,155,77,-,-,-,155,1305,23,-,48,-,1393.2,65,-,.322,-,-,565,-,19,-,588,16,-,5899,88,1.32,29,.575,Detroit Tigers,1944
1849,-,506,3,91,-,483,3.14,154,63,-,-,-,154,1307,5,-,59,-,1382.2,70,-,.316,-,-,548,-,10,-,570,8,-,5862,81,1.31,17,.536,St. Louis Browns,1944
1850,-,385,2,86,-,452,2.98,155,69,-,-,-,155,1301,21,-,57,-,1366.1,56,-,.303,-,-,532,-,15,-,541,14,-,5706,98,1.23,19,.636,Chicago Cubs,1944
1851,-,440,4,82,-,459,2.92,156,74,-,-,-,156,1307,15,-,42,-,1412.2,67,-,.301,-,-,562,-,19,-,550,11,-,5943,87,1.24,18,.565,Washington Senators,1944
1852,-,660,2,50,-,711,4.68,155,105,-,-,-,155,1471,36,-,75,-,1367.2,91,-,.357,-,-,832,-,4,-,487,13,-,6207,63,1.56,36,.409,Brooklyn Dodgers,1943
1853,-,452,0,70,-,558,3.59,157,87,-,-,-,157,1481,7,-,75,-,1400.2,79,-,.328,-,-,669,-,11,-,535,13,-,6008,75,1.38,25,.487,Chicago Cubs,1943
1854,-,527,2,70,-,566,3.67,155,85,-,-,-,155,1430,18,-,80,-,1388.1,89,-,.335,-,-,674,-,13,-,454,12,-,6005,65,1.41,16,.422,Boston Braves,1943
1855,-,435,1,77,-,540,3.44,158,81,-,-,-,158,1466,17,-,65,-,1414.1,63,-,.321,-,-,662,-,10,-,452,19,-,6096,90,1.34,12,.588,Pittsburgh Pirates,1943
1856,-,587,2,47,-,650,4.29,155,108,-,-,-,155,1413,33,-,116,-,1363.2,87,-,.341,-,-,773,-,4,-,499,21,-,6061,67,1.47,38,.435,New York Giants,1943
1857,-,621,2,48,-,576,3.65,155,107,-,-,-,155,1428,28,-,40,-,1419.1,82,-,.344,-,-,677,-,7,-,524,18,-,6156,72,1.44,30,.468,Cleveland Indians,1943
1858,-,475,3,83,-,536,3.49,154,71,-,-,-,154,1410,24,-,48,-,1381.0,90,-,.327,-,-,664,-,13,-,503,11,-,5939,64,1.36,29,.416,Washington Senators,1943
1859,-,420,4,64,-,553,3.58,154,90,-,-,-,154,1411,20,-,68,-,1390.2,83,-,.320,-,-,662,-,5,-,481,17,-,5906,71,1.32,26,.461,Chicago White Sox,1943
1860,-,592,5,58,-,592,3.82,156,98,-,-,-,156,1404,23,-,66,-,1394.1,77,-,.339,-,-,676,-,7,-,524,17,-,6047,77,1.43,28,.500,Boston Red Sox,1943
1861,-,459,4,66,-,564,3.64,154,88,-,-,-,154,1407,17,-,49,-,1395.1,92,-,.320,-,-,658,-,11,-,496,6,-,5992,61,1.34,28,.399,Philadelphia Phillies,1943
1862,-,469,3,71,-,492,3.17,154,83,-,-,-,154,1392,12,-,58,-,1397.1,65,-,.320,-,-,587,-,16,-,581,17,-,5958,89,1.33,18,.578,St. Louis Browns,1943
1863,-,452,5,87,-,480,3.09,156,69,-,-,-,156,1373,22,-,39,-,1400.0,66,-,.318,-,-,581,-,20,-,568,8,-,5904,88,1.30,20,.571,Detroit Tigers,1943
1864,-,532,3,78,-,523,3.39,154,76,-,-,-,154,1351,13,-,82,-,1390.1,71,-,.326,-,-,617,-,9,-,529,13,-,5920,83,1.35,30,.539,New York Yankees,1943
1865,-,390,4,72,-,506,3.26,155,83,-,-,-,155,1345,31,-,58,-,1397.1,82,-,.307,-,-,594,-,10,-,534,14,-,5860,72,1.24,30,.468,Philadelphia Athletics,1943
1866,-,384,0,93,-,462,2.97,155,62,-,-,-,155,1292,19,-,60,-,1398.1,65,-,.298,-,-,537,-,17,-,359,12,-,5763,89,1.20,9,.578,Cincinnati Reds,1943
1867,-,468,4,89,-,424,2.67,157,68,-,-,-,157,1228,22,-,55,-,1427.0,49,-,.298,-,-,490,-,26,-,637,12,-,5838,105,1.19,13,.682,St. Louis Cardinals,1943
1868,-,626,1,35,-,633,4.08,156,121,-,-,-,156,1474,21,-,80,-,1394.2,98,-,.350,-,-,713,-,6,-,588,19,-,6176,55,1.51,32,.359,New York Giants,1942
1869,-,451,4,66,-,586,3.79,157,91,-,-,-,157,1436,20,-,59,-,1392.2,90,-,.326,-,-,676,-,10,-,431,14,-,5992,64,1.35,28,.416,Philadelphia Phillies,1942
1870,-,536,4,73,-,627,4.05,155,82,-,-,-,155,1421,35,-,73,-,1394.0,105,-,.336,-,-,717,-,5,-,503,13,-,6038,49,1.40,24,.318,Philadelphia Athletics,1942
1871,-,421,3,74,-,477,3.06,157,83,-,-,-,157,1424,15,-,44,-,1404.0,74,-,.319,-,-,605,-,11,-,396,12,-,5945,80,1.31,21,.519,Pittsburgh Pirates,1942
1872,-,488,8,64,-,525,3.41,153,89,-,-,-,153,1397,22,-,74,-,1385.0,80,-,.327,-,-,604,-,10,-,572,14,-,5935,72,1.36,25,.474,St. Louis Browns,1942
1873,-,394,1,67,-,499,3.24,154,87,-,-,-,154,1379,18,-,53,-,1386.0,79,-,.311,-,-,599,-,13,-,513,14,-,5859,74,1.28,20,.484,Chicago Cubs,1942
1874,-,615,7,62,-,547,3.45,155,93,-,-,-,155,1369,15,-,61,-,1426.1,84,-,.335,-,-,607,-,13,-,513,16,-,6083,68,1.39,34,.447,Boston Red Sox,1942
1875,-,501,2,70,-,498,3.20,155,85,-,-,-,155,1352,37,-,54,-,1400.1,72,-,.324,-,-,594,-,12,-,476,19,-,5940,82,1.32,16,.532,Chicago White Sox,1942
1876,-,637,4,50,-,591,3.88,153,103,-,-,-,153,1326,29,-,59,-,1369.2,72,-,.338,-,-,675,-,13,-,585,22,-,5980,81,1.43,22,.529,Brooklyn Dodgers,1942
1877,-,581,2,78,-,489,3.13,155,77,-,-,-,155,1299,11,-,38,-,1404.0,67,-,.328,-,-,543,-,18,-,498,17,-,5876,87,1.34,15,.565,Cincinnati Reds,1942
1878,-,540,4,61,-,491,3.18,153,92,-,-,-,153,1293,15,-,48,-,1388.0,69,-,.318,-,-,595,-,16,-,495,21,-,5896,84,1.32,32,.549,Washington Senators,1942
1879,-,606,1,64,-,492,3.15,153,89,-,-,-,153,1234,22,-,52,-,1406.1,71,-,.322,-,-,577,-,14,-,585,20,-,5882,82,1.31,10,.536,Cleveland Indians,1942
1880,-,440,3,87,-,504,3.25,153,66,-,-,-,153,1268,23,-,66,-,1397.2,85,-,.298,-,-,612,-,13,-,409,4,-,5908,68,1.22,15,.444,Boston Braves,1942
